globalSpinIndex,baseSpinIndex,state,outcomeId,type,winAmount,triggeredFeatureId,patternSource,winConditionType,generatedWinLine,anchorsCount,visualRequestedType,visualAppliedType,visualApplied,visualPaylinesChosen,visualAttemptsUsed,visualGuardFailReason,visualSeed,teaseEligible,teaseChanceUsed,teaseRoll,teaseBlockedBy,visualGuardFailDetail,visualAttemptReasons,expectedWinAmount,evaluatedWinAmount,evaluationMatch,evaluatedEventCount,evaluatedRuleTypes,eventsJson
97,97,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,269330221,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
98,98,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,336336974,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
99,99,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,1,,1023304884,true,0.08,0.5275540656875819,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
100,100,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,1,,417177040,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
101,101,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1323676755,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
102,102,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,10,,508462031,true,0.08,0.9302844335325062,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_4"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2],[1,3]],""matchCount"":4,""paylineIndex"":3,""metadata"":{}}]"
103,103,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,1,,209249100,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
104,104,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,0,3,NONE,NONE,false,,2,,2040448423,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_0_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
105,105,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1591703767,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
106,106,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1658710520,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
107,107,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1725717273,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
108,108,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,3,1,,1905744840,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
109,109,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1859730779,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
110,110,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,1883349298,true,0.08,0.8276376074645668,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
111,111,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,894081198,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
112,112,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,827074445,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
113,113,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|4,2,,2075614355,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
114,114,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,693060939,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
115,115,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,626054186,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
116,116,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4|1,2,,1166953130,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
117,117,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,1,,28318678,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
118,118,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,425033927,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
119,119,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,358027174,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
120,120,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1116121392,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
121,121,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1183128145,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
122,122,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1250134898,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
123,123,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1317141651,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
124,124,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1384148404,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
125,125,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1451155157,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
126,126,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,1117910325,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
127,127,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1585168663,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
128,128,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1652175416,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
129,129,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,1,,1280185289,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
130,130,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1101636561,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
131,131,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1034629808,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
132,132,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,967623055,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
133,133,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,900616302,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
134,134,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,833609549,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
135,135,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,766602796,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
136,136,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,699596043,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
137,137,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,632589290,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
138,138,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,565582537,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
139,139,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,498575784,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
140,140,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,975572782,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
141,141,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1042579535,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
142,142,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,4,,463197523,true,0.08,0.5603462806902826,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
143,143,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|0,3,,1184741999,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
144,144,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1243599794,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
145,145,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1310606547,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
146,146,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,1,,1985758031,true,0.08,0.5806708564050496,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
147,147,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1444620053,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
148,148,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1511626806,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
149,149,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1578633559,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
150,150,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1242185171,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
151,151,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,3,,1144983093,true,0.08,0.21278059855103493,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
152,152,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|2,4,,2020633650,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
153,153,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1041164912,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
154,154,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0|3,3,,1319033776,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
155,155,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,275132611,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_4_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
156,156,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,2,,227037969,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
157,157,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,3,,1281340207,true,0.08,0.7432674621231854,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
158,158,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,2,3,NONE,NONE,false,,2,,241184230,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_2_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
159,159,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,639124394,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
160,160,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,835024172,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
161,161,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,902030925,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
162,162,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,969037678,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
163,163,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,3,3,NONE,NONE,false,,1,,252536428,true,0.08,0.34167759749107063,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_3_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[1,1],[2,2]],""matchCount"":3,""paylineIndex"":3,""metadata"":{}}]"
164,164,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1103051184,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
165,165,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1170057937,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
166,166,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1237064690,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
167,167,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1304071443,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
168,168,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,2,,1925937869,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
169,169,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1438084949,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
170,170,BASE,MEDIUM_WIN,WIN,5,,GENERATED,LINE,1,3,NONE,NONE,false,,1,,369886628,false,0,,NOT_ELIGIBLE,,SUCCESS,5,5,true,1,LINE,"[{""eventId"":""LINE_1_H1_3"",""ruleType"":""LINE"",""winAmount"":5,""paidSymbolId"":""H1"",""displaySymbolId"":""H1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
171,171,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,3,,1315727028,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
172,172,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,9,,429249142,true,0.08,0.7828926660586149,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_3;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_2;ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2]],""matchCount"":3,""paylineIndex"":0,""metadata"":{}}]"
173,173,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,5,,1181713522,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_1;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
174,174,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1114706769,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
175,175,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1047700016,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
176,176,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,2,1,,342674288,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
177,177,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,2,3,NONE,NONE,false,,3,,1258707953,true,0.08,0.5582983857020736,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_2_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[2,1],[2,2]],""matchCount"":3,""paylineIndex"":2,""metadata"":{}}]"
178,178,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,846679757,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
179,179,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,1,3,NONE,NONE,false,,2,,127495441,true,0.08,0.40367527212947607,CHANCE_MISS,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_1_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[1,0],[1,1],[1,2]],""matchCount"":3,""paylineIndex"":1,""metadata"":{}}]"
180,180,BASE,NEAR_MISS_2,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,4,1,,162610455,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
181,181,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,761482315,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
182,182,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,828489068,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;SUCCESS,0,0,true,0,,
183,183,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,4,,895495821,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_0;ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
184,184,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,962502574,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_3;SUCCESS,0,0,true,0,,
185,185,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1029509327,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
186,186,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1096516080,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
187,187,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,4,3,NONE,NONE,false,,1,,1247391826,true,0.08,0.9658138474915177,CHANCE_MISS,,SUCCESS,2,2,true,1,LINE,"[{""eventId"":""LINE_4_L1_3"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[2,0],[1,1],[0,2]],""matchCount"":3,""paylineIndex"":4,""metadata"":{}}]"
188,188,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1230529586,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_4;SUCCESS,0,0,true,0,,
189,189,BASE,SMALL_WIN,WIN,2,,GENERATED,LINE,0,3,NONE,NONE,false,,10,,138811568,true,0.08,0.996159810340032,CHANCE_MISS,,ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;ANTI_EXTEND_VIOLATION;MAX_RETRIES,2,2,true,1,LINE,"[{""eventId"":""LINE_0_L1_4"",""ruleType"":""LINE"",""winAmount"":2,""paidSymbolId"":""L1"",""displaySymbolId"":""L1"",""positions"":[[0,0],[0,1],[0,2],[0,3]],""matchCount"":4,""paylineIndex"":0,""metadata"":{}}]"
190,190,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,1|4,2,,1328242425,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
191,191,BASE,NEAR_MISS_1,LOSS,0,,NONE,,,0,NEAR_MISS,NEAR_MISS,true,0,1,,977442488,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
192,192,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1389268885,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_1;SUCCESS,0,0,true,0,,
193,193,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,2,,1322262132,false,0,,NOT_ELIGIBLE,,ACCIDENTAL_WIN_PAYLINE_2;SUCCESS,0,0,true,0,,
194,194,BASE,LOSS,LOSS,0,,NONE,,,0,NONE,NONE,false,,1,,1255255379,false,0,,NOT_ELIGIBLE,,SUCCESS,0,0,true,0,,
